task-clock, context-switches, branches, branch-misses, cache-misses, cache-references, cycles:u, page-faults, sched:sched_switch, sched:sched_stat_runtime, sched:sched_wakeup, instructions:u, dTLB-load-misses, dTLB-loads, dTLB-stores, iTLB-loads, L1-dcache-load-misses, L1-dcache-loads, L1-dcache-stores, L1-icache-load-misses, sockets_bytes_in, throughput_b2a, similarity, time 
4623.891372, 759.0, 4294101136.0, 24796041.0, 50950642.0, 84821060.0, 11228662067.0, 263691.0, 759.0, 4595467154.0, 1124.0, 20503902054.0, 22380707.0, 5932624015.0, 3101798862.0, 6953682.0, 205822855.0, 5918637689.0, 3012968884.0, 73831082.0, 7068897.0, 77598.0, 2317824, 47313.24 
4580.463453, 852.0, 4164802142.0, 25292435.0, 46564125.0, 79019991.0, 11084118038.0, 262856.0, 852.0, 4539076811.0, 1168.0, 20432930873.0, 20138255.0, 5606804360.0, 2867546785.0, 5500614.0, 201448363.0, 5805668854.0, 2972402249.0, 66062591.0, 7067948.0, 76762.0, 2297627, 47065.95 
4806.118496, 805.0, 4451998816.0, 22609718.0, 47091494.0, 79520417.0, 11411328024.0, 261692.0, 805.0, 4768265257.0, 1213.0, 20384950046.0, 21143841.0, 5382408603.0, 2939210917.0, 7594966.0, 195103614.0, 5601848689.0, 2944765497.0, 68667989.0, 7068897.0, 77293.0, 2304880, 47313.42 
4627.210811, 782.0, 4303375154.0, 23744973.0, 49694502.0, 84480176.0, 11133381081.0, 230992.0, 782.0, 4594405098.0, 1149.0, 19713829964.0, 17403367.0, 5582710262.0, 3022142134.0, 8136088.0, 203617468.0, 6186477029.0, 3127830594.0, 72857263.0, 7068897.0, 77050.0, 2296723, 47069.07 
4780.413035, 792.0, 4354998452.0, 23430971.0, 46491666.0, 80369378.0, 11779460059.0, 250333.0, 792.0, 4746029946.0, 1173.0, 21819814957.0, 16816929.0, 6100293890.0, 2591572748.0, 12449242.0, 207224028.0, 5826563128.0, 3011950166.0, 80113140.0, 7068897.0, 77934.0, 2316442, 47318.08 
4560.835208, 792.0, 4264792923.0, 23699894.0, 45618456.0, 79800070.0, 11055771679.0, 251180.0, 792.0, 4541632420.0, 1133.0, 20396392965.0, 15819839.0, 6028591498.0, 3115571291.0, 6151870.0, 192918472.0, 5729881158.0, 2952758258.0, 69587093.0, 7068897.0, 77542.0, 2307163, 47366.49 
4690.605403, 854.0, 4365536122.0, 22648754.0, 48572682.0, 82955366.0, 11370914861.0, 268383.0, 854.0, 4668251664.0, 1240.0, 20992755164.0, 21382998.0, 5996272693.0, 2732326899.0, 8620417.0, 198693144.0, 5823147250.0, 2937349694.0, 71786884.0, 7068897.0, 66748.0, 2333841, 47423.34 
4539.916422, 788.0, 4137704373.0, 24565313.0, 47532632.0, 82516314.0, 11338598994.0, 243209.0, 788.0, 4503800355.0, 1172.0, 20512207933.0, 15388516.0, 5624067643.0, 3033450201.0, 5643998.0, 196296786.0, 5741970863.0, 2858294091.0, 80942447.0, 7068897.0, 76866.0, 2299100, 47087.56 
4599.321374, 794.0, 4276518159.0, 24088780.0, 44007490.0, 79754197.0, 11535156315.0, 249486.0, 794.0, 4575201559.0, 1187.0, 21340608896.0, 17317375.0, 5571334778.0, 2738445263.0, 8444510.0, 187467404.0, 5974813376.0, 3097399350.0, 74751255.0, 7068897.0, 66852.0, 2334892, 47445.43 
4725.925336, 984.0, 4455333987.0, 24058928.0, 46764666.0, 82481609.0, 11296977858.0, 250797.0, 984.0, 4637565579.0, 1297.0, 20945866745.0, 24454418.0, 5479527598.0, 3049568834.0, 6547414.0, 186894311.0, 5721498372.0, 2805616577.0, 73083039.0, 7068897.0, 76958.0, 2295746, 47280.6 
4612.927235, 835.0, 4346102608.0, 22510235.0, 46134286.0, 79119172.0, 11558679138.0, 266047.0, 835.0, 4589946645.0, 1222.0, 20860747539.0, 21024340.0, 5671709304.0, 2798775660.0, 6999020.0, 196146142.0, 5839700950.0, 2951266194.0, 61597440.0, 7068897.0, 77608.0, 2309338, 47345.46 
5505.085301, 941.0, 5313281097.0, 27508360.0, 91741886.0, 180406213.0, 11466494367.0, 267691.0, 941.0, 5451694070.0, 1386.0, 21217505286.0, 21542495.0, 6557838491.0, 3035562398.0, 5820508.0, 333856894.0, 6746151034.0, 3262352757.0, 76632383.0, 7067948.0, 80729.0, 2181509, 48101.57 
4625.341338, 799.0, 4183954769.0, 25797121.0, 51782508.0, 89036089.0, 11305994416.0, 241048.0, 799.0, 4586213943.0, 1164.0, 20939531204.0, 20095011.0, 5815580978.0, 2915387302.0, 6380914.0, 196979142.0, 5777137576.0, 2886534409.0, 75077147.0, 7068897.0, 76921.0, 2298924, 47056.86 
4452.141275, 848.0, 4154150177.0, 22927565.0, 48196850.0, 78605115.0, 11276087365.0, 230396.0, 848.0, 4403857793.0, 1163.0, 21382720331.0, 16948916.0, 5370307945.0, 2721898933.0, 5696807.0, 182535752.0, 5562799429.0, 2947714937.0, 69799316.0, 7067948.0, 77609.0, 2300426, 47339.58 
4609.853889, 751.0, 4285799162.0, 25904309.0, 49657747.0, 82701714.0, 11549118850.0, 259149.0, 751.0, 4591459523.0, 1118.0, 21206246634.0, 20557060.0, 5610562943.0, 2888305685.0, 7830800.0, 188380670.0, 5688966743.0, 3001451863.0, 72600658.0, 7068897.0, 76804.0, 2299148, 47067.67 
4694.64738, 771.0, 4438719731.0, 25508011.0, 49075662.0, 85705766.0, 11135831534.0, 243823.0, 771.0, 4678816195.0, 1179.0, 19887830823.0, 17962191.0, 5340332680.0, 3163138257.0, 8041481.0, 195707162.0, 6092173160.0, 3129576404.0, 63391592.0, 7068897.0, 77578.0, 2301184, 47279.57 
5051.072339, 979.0, 4853680034.0, 25935639.0, 78950915.0, 150413638.0, 11506569273.0, 263599.0, 979.0, 4889413795.0, 1210.0, 21090906767.0, 20391748.0, 6355233992.0, 2928305653.0, 8003419.0, 297290544.0, 6344747879.0, 3043074025.0, 67097494.0, 7068897.0, 77708.0, 2302221, 47224.76 
4710.043571, 825.0, 4301904913.0, 25126482.0, 49986571.0, 85023353.0, 11246405511.0, 263704.0, 825.0, 4667149124.0, 1205.0, 20659358674.0, 18974519.0, 5523845261.0, 2703768054.0, 8184725.0, 195526555.0, 5663728866.0, 2994643210.0, 73479970.0, 7068897.0, 66750.0, 2333753, 47486.32 
4640.333814, 796.0, 4232115639.0, 24893923.0, 47235527.0, 84949325.0, 11419681941.0, 249195.0, 796.0, 4604286584.0, 1167.0, 21356946707.0, 17220755.0, 5500997717.0, 3014654631.0, 9228273.0, 186451923.0, 5559591029.0, 2927861418.0, 66931471.0, 7068897.0, 76871.0, 2297541, 47078.22 
4545.11289, 834.0, 4281341725.0, 24847633.0, 44677072.0, 79570366.0, 10989277271.0, 246959.0, 834.0, 4517121092.0, 1126.0, 20174857416.0, 15280149.0, 5914934633.0, 3033386573.0, 4352015.0, 198046166.0, 5801714990.0, 2966106602.0, 64844411.0, 7067948.0, 77029.0, 2296627, 47290.46 
4688.351494, 805.0, 4466852349.0, 22391634.0, 48097328.0, 82185775.0, 11574398514.0, 231233.0, 805.0, 4652256137.0, 1191.0, 21200188322.0, 18598534.0, 5639903028.0, 2977153737.0, 7151871.0, 204098865.0, 5794703746.0, 2877502367.0, 71963002.0, 7068897.0, 77572.0, 2311120, 47389.96 
5098.014732, 847.0, 5184372901.0, 26812810.0, 81660448.0, 155520403.0, 11170395812.0, 258799.0, 847.0, 5076850560.0, 1170.0, 20272828423.0, 22509881.0, 5671097326.0, 2739027271.0, 8329924.0, 290529119.0, 6332736288.0, 2988596930.0, 65731992.0, 7068897.0, 77570.0, 2319395, 47381.12 
4530.501771, 769.0, 4398172295.0, 24643264.0, 46981463.0, 80779224.0, 10814035543.0, 256055.0, 769.0, 4506076316.0, 1100.0, 20231724874.0, 17460099.0, 5452311395.0, 2862237565.0, 7276019.0, 192556354.0, 5598121614.0, 2858041098.0, 70897258.0, 7068897.0, 76880.0, 2298712, 47269.45 
4652.412647, 921.0, 4153278414.0, 26069111.0, 49956935.0, 82547318.0, 11178738270.0, 251534.0, 921.0, 4615503157.0, 1321.0, 21025051537.0, 17404850.0, 5988341716.0, 3068512218.0, 6028466.0, 197087435.0, 5973252443.0, 2936206838.0, 77715250.0, 7068897.0, 77573.0, 2315978, 47320.41 
4613.265027, 854.0, 4347743993.0, 24193211.0, 48405139.0, 83301576.0, 11286535348.0, 261956.0, 854.0, 4581297827.0, 1209.0, 20805296913.0, 19869265.0, 5759852326.0, 2926070128.0, 7168416.0, 194900783.0, 5694233077.0, 3099549787.0, 69330470.0, 7068897.0, 77201.0, 2305563, 47314.92 
4609.840239, 790.0, 4266316705.0, 20359309.0, 44410358.0, 80367288.0, 11551926320.0, 261541.0, 790.0, 4569369596.0, 1164.0, 21870398125.0, 18396899.0, 5688411954.0, 3056425271.0, 6635968.0, 193531416.0, 5558446403.0, 2869128130.0, 79511329.0, 7067948.0, 80207.0, 2289400, 47154.68 
4712.233269, 884.0, 4309666077.0, 26848820.0, 48692689.0, 81381199.0, 11786114117.0, 254729.0, 884.0, 4653067160.0, 1171.0, 21093656914.0, 19755830.0, 5687815514.0, 3005116378.0, 8887669.0, 189151597.0, 6017990321.0, 3009618441.0, 77205426.0, 7068897.0, 74221.0, 2297351, 47278.9 
4613.643132, 775.0, 4110346112.0, 23571660.0, 45470944.0, 84398600.0, 11388846497.0, 221977.0, 775.0, 4586139948.0, 1161.0, 20043190932.0, 17257212.0, 5947827250.0, 2895999120.0, 7362267.0, 195466058.0, 5610610438.0, 2893508983.0, 79513923.0, 7067948.0, 77565.0, 2300397, 47253.22 
4602.839881, 856.0, 4411545694.0, 21365601.0, 46731184.0, 80066489.0, 11047339327.0, 264615.0, 856.0, 4590507878.0, 1216.0, 19703093057.0, 20077944.0, 5629345221.0, 2803046243.0, 6726603.0, 196915179.0, 5929654227.0, 3159903679.0, 67571265.0, 7068897.0, 76961.0, 2296498, 47272.8 
4734.278291, 900.0, 4086001664.0, 23529028.0, 51464535.0, 87118967.0, 11228856413.0, 253460.0, 900.0, 4711272079.0, 1222.0, 20113240501.0, 20280026.0, 5986972174.0, 2963164395.0, 6064984.0, 198012113.0, 5802126401.0, 3048910273.0, 71628664.0, 7068897.0, 77456.0, 2311961, 47070.17 
4620.581297, 802.0, 4303804676.0, 27327663.0, 48594440.0, 87927823.0, 11196177585.0, 217309.0, 802.0, 4588600292.0, 1135.0, 21159667915.0, 19753611.0, 5680721814.0, 2957901633.0, 6253366.0, 214761086.0, 6035048176.0, 3053987458.0, 75963881.0, 7067948.0, 76906.0, 2299087, 47054.81 
