task-clock, context-switches, branches, branch-misses, cache-misses, cache-references, cycles:u, page-faults, sched:sched_switch, sched:sched_stat_runtime, sched:sched_wakeup, instructions:u, dTLB-load-misses, dTLB-loads, dTLB-stores, iTLB-loads, L1-dcache-load-misses, L1-dcache-loads, L1-dcache-stores, L1-icache-load-misses, sockets_bytes_in, throughput_b2a, similarity, time 
1479.21201, 489.0, 1025953089.0, 10479390.0, 14769454.0, 30760067.0, 3465343129.0, 56958.0, 489.0, 1424975574.0, 662.0, 5052550453.0, 7456641.0, 1575350197.0, 723519376.0, 2877523.0, 55122629.0, 1489663292.0, 783721451.0, 29729637.0, 1093280.0, 151630.0, 300386, 7027.51 
1512.808813, 488.0, 996030768.0, 11114458.0, 13345887.0, 30757202.0, 3257241290.0, 56454.0, 488.0, 1472719730.0, 648.0, 4569982820.0, 7016653.0, 1445616154.0, 730186578.0, 3025940.0, 60181814.0, 1541942510.0, 733731447.0, 32592313.0, 1093280.0, 151636.0, 299807, 7022.25 
1459.48008, 513.0, 1065039686.0, 10341267.0, 10316594.0, 23927488.0, 3528824475.0, 56844.0, 513.0, 1413845988.0, 639.0, 5072002277.0, 7649323.0, 1451448314.0, 719692199.0, 3055694.0, 51460747.0, 1342101106.0, 811509647.0, 33994018.0, 1093280.0, 151636.0, 297739, 7012.42 
1471.140251, 449.0, 1016854186.0, 9955080.0, 16037074.0, 33624879.0, 3436174451.0, 55286.0, 449.0, 1447822984.0, 634.0, 4878364382.0, 8527122.0, 1526407959.0, 769762073.0, 3058260.0, 49536016.0, 1656142124.0, 885016554.0, 32893940.0, 1093280.0, 151543.0, 301512, 7027.97 
1585.288651, 609.0, 1037745981.0, 9447052.0, 13177193.0, 32770596.0, 3708228202.0, 57431.0, 609.0, 1502947195.0, 729.0, 5495075163.0, 7622946.0, 1422404078.0, 729624838.0, 2214753.0, 74446041.0, 1467002516.0, 761354419.0, 32170616.0, 1105472.0, 151631.0, 299234, 7016.05 
1456.200802, 510.0, 899086701.0, 11614887.0, 11216905.0, 27603085.0, 3405008825.0, 56463.0, 510.0, 1389065977.0, 636.0, 4882015255.0, 7490282.0, 1600498196.0, 829188906.0, 2251477.0, 43118864.0, 1145110217.0, 625306914.0, 31862570.0, 1093280.0, 151569.0, 298120, 7022.14 
1451.871572, 504.0, 1039059300.0, 8716900.0, 12350463.0, 26667423.0, 3231734961.0, 56889.0, 504.0, 1407611496.0, 654.0, 4302522907.0, 8383201.0, 1392518676.0, 817736132.0, 2527129.0, 45393035.0, 1674393445.0, 742992518.0, 32303636.0, 1093280.0, 151550.0, 297057, 7017.89 
1509.28853, 483.0, 1111006236.0, 11165156.0, 21402538.0, 49499755.0, 3226490066.0, 57011.0, 483.0, 1478400752.0, 644.0, 4216666412.0, 8516329.0, 1516483860.0, 777430225.0, 2835177.0, 55911437.0, 1748728919.0, 837250394.0, 34356617.0, 1093280.0, 151630.0, 300946, 7028.72 
1662.85288, 436.0, 1184300459.0, 12155026.0, 19340715.0, 45777693.0, 3692791898.0, 52898.0, 436.0, 1634268581.0, 676.0, 4902066156.0, 8419561.0, 1818921208.0, 798277370.0, 2194843.0, 89210002.0, 1594114103.0, 822247449.0, 29185181.0, 1093280.0, 151634.0, 300912, 7020.18 
1511.103107, 491.0, 1208994544.0, 10641654.0, 13323956.0, 30220048.0, 3559690423.0, 56947.0, 491.0, 1467108746.0, 641.0, 5004534629.0, 9883590.0, 1254772766.0, 698700668.0, 2931466.0, 53126521.0, 1595078089.0, 827402238.0, 37761966.0, 1093280.0, 151634.0, 298902, 7017.27 
1527.452462, 473.0, 899140070.0, 9629578.0, 13216037.0, 29328810.0, 3457113481.0, 56200.0, 473.0, 1491604379.0, 624.0, 5019706310.0, 7050477.0, 1672945319.0, 727468963.0, 2786510.0, 52697665.0, 1336436487.0, 738676004.0, 29520086.0, 1093280.0, 151640.0, 296354, 7017.15 
1464.289123, 431.0, 955925288.0, 9555333.0, 10884960.0, 28844198.0, 3712534023.0, 56742.0, 431.0, 1440177270.0, 632.0, 5369392315.0, 7996774.0, 1598003468.0, 681685658.0, 3045599.0, 52315155.0, 1398928351.0, 792106995.0, 25922022.0, 1093280.0, 151636.0, 297344, 7019.47 
1517.197622, 553.0, 1073103197.0, 9875081.0, 14080560.0, 33733143.0, 3545077385.0, 56453.0, 553.0, 1483594260.0, 612.0, 5368677126.0, 7728979.0, 1398517971.0, 683228115.0, 2539512.0, 72433803.0, 1431390997.0, 749352158.0, 34605169.0, 1093280.0, 151641.0, 295296, 7008.36 
1539.68276, 449.0, 913137028.0, 11318736.0, 12883483.0, 27762227.0, 3395381700.0, 56204.0, 449.0, 1506383434.0, 634.0, 4592887503.0, 7067951.0, 1609811694.0, 800535521.0, 4742344.0, 56092000.0, 1530175230.0, 758777798.0, 28847459.0, 1093280.0, 151653.0, 296397, 7023.99 
1434.462318, 520.0, 911567167.0, 10068853.0, 13980071.0, 30676324.0, 3202506217.0, 56656.0, 520.0, 1382558850.0, 641.0, 4459395392.0, 7636054.0, 1531283734.0, 743994300.0, 2379095.0, 42174744.0, 1546555243.0, 816309797.0, 27591215.0, 1093280.0, 151560.0, 292991, 7019.64 
1611.527987, 502.0, 992858813.0, 12956720.0, 19022589.0, 41092617.0, 3447781811.0, 50479.0, 502.0, 1573448139.0, 652.0, 4798050070.0, 8062598.0, 1610816104.0, 854030637.0, 3238525.0, 58400486.0, 1701524548.0, 889794304.0, 35944552.0, 1117144.0, 151910.0, 288363, 7456.56 
1470.941593, 499.0, 1002264581.0, 11885979.0, 9153500.0, 26058835.0, 3437598583.0, 57649.0, 499.0, 1433402095.0, 721.0, 5003979312.0, 7431033.0, 1657004078.0, 683533096.0, 2625776.0, 55683019.0, 1383407650.0, 762397011.0, 33958842.0, 1093280.0, 151551.0, 296148, 7015.9 
1482.660174, 464.0, 928967937.0, 9113852.0, 15715517.0, 29986467.0, 3177147588.0, 55216.0, 464.0, 1440588551.0, 643.0, 5072023966.0, 7180994.0, 1501978342.0, 676436608.0, 2532888.0, 58837205.0, 1453617786.0, 752257640.0, 33767420.0, 1093280.0, 151626.0, 297320, 7022.01 
1476.073146, 439.0, 1084697653.0, 9713398.0, 15970603.0, 34015175.0, 3375613874.0, 56415.0, 439.0, 1445559183.0, 640.0, 5215152849.0, 7477831.0, 1531386846.0, 636899855.0, 2374588.0, 59222975.0, 1411608834.0, 762728144.0, 29556147.0, 1093280.0, 151555.0, 299734, 7024.03 
1478.04335, 459.0, 926475541.0, 9539992.0, 12814172.0, 28890333.0, 3367047447.0, 56625.0, 459.0, 1411712716.0, 655.0, 4452811399.0, 8656309.0, 1587884637.0, 757924437.0, 2767591.0, 42353617.0, 1681052008.0, 769149324.0, 29799227.0, 1093280.0, 151623.0, 297359, 7013.57 
1469.128659, 415.0, 1112543447.0, 10766643.0, 12387783.0, 27169959.0, 3507411862.0, 47010.0, 415.0, 1445639736.0, 604.0, 4751846074.0, 6351162.0, 1427903695.0, 703996423.0, 2533701.0, 60100994.0, 1415614117.0, 769335333.0, 38569099.0, 1093280.0, 151587.0, 297131, 7017.61 
1435.372941, 529.0, 1066684618.0, 9107913.0, 11021936.0, 29318659.0, 3333104438.0, 57056.0, 529.0, 1391478212.0, 666.0, 4157620419.0, 7235764.0, 1427580109.0, 761741663.0, 2628399.0, 47125925.0, 1519038380.0, 818222395.0, 32096098.0, 1093280.0, 151498.0, 298258, 7019.49 
1582.688579, 433.0, 1017807159.0, 10727260.0, 22250092.0, 49778568.0, 3451600339.0, 56115.0, 433.0, 1552476126.0, 701.0, 4674755026.0, 8721159.0, 1522116650.0, 781443057.0, 4107849.0, 56529687.0, 1655385319.0, 829135151.0, 32650743.0, 1093280.0, 151547.0, 296621, 7016.23 
1551.291455, 482.0, 1079982243.0, 9294823.0, 13981914.0, 32681340.0, 3481781565.0, 55351.0, 482.0, 1488983933.0, 614.0, 4473456457.0, 9714822.0, 1457405139.0, 731390839.0, 3237322.0, 50426767.0, 1606191879.0, 823142157.0, 35386530.0, 1093280.0, 151475.0, 297734, 7018.4 
1524.152808, 500.0, 980411141.0, 10821569.0, 14603168.0, 30592470.0, 3794062127.0, 56620.0, 500.0, 1482439262.0, 623.0, 5333858783.0, 7338653.0, 1518401942.0, 677514288.0, 3397576.0, 50751504.0, 1260905025.0, 772637240.0, 38633626.0, 1093280.0, 151706.0, 298075, 7011.94 
1457.826149, 454.0, 943751250.0, 10836980.0, 12637618.0, 27244141.0, 3266990217.0, 57053.0, 454.0, 1430209945.0, 629.0, 4581966548.0, 7270334.0, 1624716495.0, 783002343.0, 3233344.0, 47642475.0, 1448180141.0, 746908889.0, 29214516.0, 1093280.0, 151623.0, 298588, 7031.13 
1431.772545, 448.0, 961722666.0, 10125519.0, 13992486.0, 26950222.0, 3454071982.0, 55719.0, 448.0, 1410428563.0, 647.0, 5396196601.0, 7175849.0, 1535430400.0, 699773351.0, 2401109.0, 46795925.0, 1291279807.0, 669443156.0, 27953170.0, 1093280.0, 151602.0, 296550, 7007.72 
