task-clock, context-switches, branches, branch-misses, cache-misses, cache-references, cycles:u, page-faults, sched:sched_switch, sched:sched_stat_runtime, sched:sched_wakeup, instructions:u, dTLB-load-misses, dTLB-loads, dTLB-stores, iTLB-loads, L1-dcache-load-misses, L1-dcache-loads, L1-dcache-stores, L1-icache-load-misses, sockets_bytes_in, throughput_b2a, similarity, time 
2952.198087, 556.0, 2272333195.0, 15619939.0, 29733486.0, 52572315.0, 6997520688.0, 145804.0, 556.0, 2907479886.0, 853.0, 11496625135.0, 19314799.0, 3702662927.0, 1645891539.0, 5957879.0, 103465347.0, 3312362638.0, 1639846112.0, 53151945.0, 4116802.0, 97007.0, 553965, 32050.18 
2945.510622, 695.0, 2441112243.0, 15566099.0, 27471445.0, 52532511.0, 7247481260.0, 142594.0, 695.0, 2810726754.0, 802.0, 11607518706.0, 13589125.0, 3717709689.0, 1692472281.0, 5677116.0, 113074133.0, 3380087947.0, 1712437803.0, 59110859.0, 4078280.0, 95235.0, 553465, 32004.89 
2873.600857, 519.0, 2355377238.0, 17024363.0, 31614584.0, 55884259.0, 6704047602.0, 144246.0, 519.0, 2833045234.0, 811.0, 10956002904.0, 14743254.0, 3415022203.0, 1525526923.0, 5777089.0, 113544038.0, 3450384505.0, 1774988515.0, 47393604.0, 4095532.0, 71218.0, 534667, 31717.47 
2923.18853, 613.0, 2304155985.0, 15986247.0, 28183076.0, 53225237.0, 6799408713.0, 137957.0, 613.0, 2861713899.0, 861.0, 11521779319.0, 12603182.0, 3580082648.0, 1804781469.0, 4357784.0, 110605608.0, 3603016986.0, 1687007790.0, 53692667.0, 4100211.0, 80106.0, 564261, 32480.44 
2943.141047, 590.0, 2328218962.0, 15141421.0, 28346866.0, 54037027.0, 6729177751.0, 146402.0, 590.0, 2896838423.0, 851.0, 11347946326.0, 14938978.0, 3456137537.0, 1712596263.0, 5929428.0, 104620086.0, 3299037584.0, 1669493593.0, 57470364.0, 4086039.0, 97196.0, 554471, 32179.7 
2865.569748, 556.0, 2380759888.0, 16277817.0, 31265604.0, 54874737.0, 6427435808.0, 139720.0, 556.0, 2837766620.0, 856.0, 11360350014.0, 13160197.0, 3081586646.0, 1590120142.0, 4078473.0, 120031340.0, 3492956281.0, 1825590048.0, 47294382.0, 4098465.0, 79842.0, 552271, 31680.38 
2600.350762, 496.0, 1957518633.0, 15475899.0, 26858733.0, 50885357.0, 6233232074.0, 123112.0, 496.0, 2576750253.0, 812.0, 10345197380.0, 12970179.0, 3002090641.0, 1480409326.0, 3341587.0, 101860360.0, 2886198842.0, 1570374710.0, 57053441.0, 4078346.0, 78197.0, 593996, 37486.05 
2934.969889, 680.0, 2399657427.0, 17136734.0, 27261502.0, 48942457.0, 6758953587.0, 140302.0, 680.0, 2843012493.0, 855.0, 11636371002.0, 14658975.0, 3510508436.0, 1574338047.0, 3989588.0, 116285940.0, 3662369679.0, 1885619630.0, 46165990.0, 4104183.0, 78921.0, 547999, 31818.44 
2666.759961, 538.0, 2095118559.0, 16210358.0, 26685818.0, 49960727.0, 6081239845.0, 126513.0, 538.0, 2637156992.0, 825.0, 9690788531.0, 15260276.0, 3075110441.0, 1566364181.0, 5085775.0, 92445029.0, 3143070543.0, 1588342044.0, 43438027.0, 4071123.0, 66454.0, 551967, 37991.06 
2596.891247, 491.0, 2040175815.0, 16954009.0, 28161599.0, 51626049.0, 6048458423.0, 120701.0, 491.0, 2573005197.0, 765.0, 9640638559.0, 12966254.0, 3314281979.0, 1560577185.0, 4718666.0, 93639627.0, 2780547056.0, 1499323875.0, 47006486.0, 4081304.0, 85429.0, 595861, 37358.85 
