task-clock, context-switches, branches, branch-misses, cache-misses, cache-references, cycles:u, page-faults, sched:sched_switch, sched:sched_stat_runtime, sched:sched_wakeup, instructions:u, dTLB-load-misses, dTLB-loads, dTLB-stores, iTLB-loads, L1-dcache-load-misses, L1-dcache-loads, L1-dcache-stores, L1-icache-load-misses, sockets_bytes_in, throughput_b2a, similarity, time 
4483.554639, 614.0, 3894167931.0, 24320714.0, 38986998.0, 71490305.0, 10567555090.0, 229305.0, 614.0, 4478630503.0, 815.0, 18486964977.0, 22777187.0, 5684917359.0, 2576525825.0, 7670234.0, 171152224.0, 5676882528.0, 2794791468.0, 78586112.0, 15037579.0, 130734.0, 927005, 82600.18 
4500.552231, 571.0, 3901035063.0, 25014918.0, 89634601.0, 186631290.0, 8810055383.0, 179579.0, 571.0, 4489298771.0, 801.0, 14781021930.0, 22031546.0, 4861026835.0, 2239665094.0, 5135544.0, 315435897.0, 5382051396.0, 2498080175.0, 56976687.0, 12818192.0, 125316.0, 948661, 70457.56 
4096.436212, 637.0, 3825263525.0, 24779964.0, 40872341.0, 72967909.0, 10101715286.0, 214171.0, 637.0, 4089672962.0, 845.0, 17623845152.0, 22330257.0, 5116933334.0, 2538141023.0, 5208266.0, 164010798.0, 5555486970.0, 2584547274.0, 61181454.0, 14324301.0, 132010.0, 940302, 78443.06 
4786.578835, 677.0, 4458637931.0, 24638702.0, 54536220.0, 96366668.0, 11663850032.0, 204198.0, 677.0, 4772185791.0, 894.0, 20433372598.0, 19091507.0, 6490288251.0, 3049573897.0, 8889338.0, 220125436.0, 6355266436.0, 3081466027.0, 71820915.0, 16540689.0, 134165.0, 877804, 90936.22 
4682.154676, 608.0, 4478358886.0, 26067195.0, 93506312.0, 185156144.0, 9920460892.0, 206403.0, 608.0, 4680114643.0, 797.0, 18004706954.0, 21015616.0, 5523473220.0, 2623148202.0, 5384407.0, 357963015.0, 5731267730.0, 2591024079.0, 63857518.0, 13956023.0, 126139.0, 931555, 76588.93 
4147.451278, 621.0, 3422776402.0, 22051329.0, 52724186.0, 107017363.0, 9117994290.0, 180767.0, 621.0, 4118878368.0, 822.0, 14296773353.0, 19359301.0, 4649601491.0, 2390324423.0, 6241843.0, 221727875.0, 4793967585.0, 2290063643.0, 60318760.0, 12818192.0, 125305.0, 903520, 70474.66 
3783.467407, 581.0, 3394836791.0, 19437608.0, 43908247.0, 70088796.0, 9170155102.0, 195237.0, 581.0, 3771816638.0, 823.0, 16494871329.0, 17941405.0, 4924703370.0, 2523017420.0, 5654445.0, 163006052.0, 4923871456.0, 2322992769.0, 57353546.0, 13996886.0, 129610.0, 955001, 77374.14 
3887.346488, 614.0, 3488261504.0, 22502121.0, 39471615.0, 66451958.0, 9599361316.0, 207012.0, 614.0, 3884648408.0, 821.0, 17035214574.0, 21836093.0, 4977634565.0, 2430230824.0, 4823464.0, 162273569.0, 5155478675.0, 2557338883.0, 66514401.0, 13923308.0, 126147.0, 911881, 76581.06 
5034.739422, 797.0, 4550876977.0, 28190057.0, 73160577.0, 142066700.0, 11422028803.0, 242355.0, 797.0, 5030888600.0, 1139.0, 20191312900.0, 21869442.0, 6199584160.0, 2991145142.0, 6479451.0, 281664709.0, 5915676166.0, 2779903910.0, 72471303.0, 15724380.0, 136168.0, 942389, 85946.1 
4756.802206, 716.0, 4489961857.0, 22476442.0, 46442948.0, 77455181.0, 11753507148.0, 265340.0, 716.0, 4743775165.0, 888.0, 20439731276.0, 25561570.0, 6611106482.0, 2990352802.0, 7450063.0, 211747309.0, 6635421061.0, 3228677806.0, 64241234.0, 16540131.0, 138848.0, 865267, 91051.05 
4891.990046, 687.0, 4421378709.0, 27127184.0, 74732651.0, 137473359.0, 10536327184.0, 229187.0, 687.0, 4865752863.0, 894.0, 18061962108.0, 21114135.0, 5885824226.0, 2851156314.0, 5621426.0, 242872423.0, 6041799429.0, 2877593313.0, 77383240.0, 15200516.0, 134649.0, 935920, 83469.47 
4460.188853, 619.0, 4006187689.0, 25518951.0, 43635449.0, 76061896.0, 10715712191.0, 241268.0, 619.0, 4449711108.0, 846.0, 19129619892.0, 21066200.0, 5709964948.0, 2871639700.0, 5927143.0, 182930368.0, 5850965022.0, 2851796439.0, 65759390.0, 15724380.0, 136255.0, 949099, 85930.88 
4387.123317, 670.0, 4076587419.0, 22916088.0, 47135174.0, 76884211.0, 10453162143.0, 191503.0, 670.0, 4366394538.0, 864.0, 19220467850.0, 17679454.0, 5344745315.0, 2870846139.0, 6006122.0, 188636041.0, 5944185888.0, 3053672251.0, 65341941.0, 15724442.0, 136496.0, 941708, 86237.24 
